0,1,2,3,4,5,6
-0.5658143703611535,-0.43054396511493653,-0.5686304806687642,-0.37948570681520116,-0.5274202974692719,-0.16069121285050053,-0.5754375665682175
-0.5628804186767092,-0.05117726773341025,-0.5686304806687642,-0.13409357896454496,-0.5063386322796407,0.7956014833759569,-0.5754375665682154
-0.560292309664191,0.987379778521959,-0.5686304806687642,0.34437177331559443,-0.48119888341179684,3.2495296068963593,-0.5754375665682154
-0.5613356491295858,0.43437260369746167,-0.5686304806687642,0.10773908536496851,-0.49224061081229276,1.9600891074184295,-0.5754375665682154
-0.5639820963057818,-0.2495784878364715,-0.5686304806687642,-0.2511610073531628,-0.5150202007475674,0.3040720055919791,-0.5754375665682154
-0.5620535875488174,0.1702541753787134,-0.5686304806687642,-0.01813697774438967,-0.4990989414606912,1.3317895966677165,-0.5754375665682154
-0.5608878294451456,0.6432140756711192,-0.5686304806687642,0.20061193123035032,-0.4876662175457263,2.4505436580925615,-0.5754375665682154
-0.5603228239780819,0.967637293973107,-0.5686304806687642,0.3363862630495167,-0.4815414624361709,3.2039643122779573,-0.5754375665682154
-0.5611455750421505,0.5183565220603938,-0.5686304806687642,0.14569024093872404,-0.49032809636217517,2.1579099999486013,-0.5754375665682154
-0.5619721896440891,0.19642721267051427,-0.5686304806687642,-0.005146614226354249,-0.4983492706481782,1.3945300986668487,-0.5754375665682154
-0.5620472573421779,0.17225825643554515,-0.5686304806687642,-0.01713768960718137,-0.49904088777406436,1.336597856147918,-0.5754375665682154
-0.5610213224765306,0.5769029686522175,-0.5686304806687642,0.1716542815843376,-0.489054860596364,2.2953351685015217,-0.5754375665682154
-0.5620982281461163,0.15626903167758968,-0.5686304806687642,-0.02513213515209375,-0.4995071593517397,1.2982162170520135,-0.5754375665682154
-0.5645347149989878,-0.3195117278056146,-0.5686304806687642,-0.2972359733216372,-0.5190070761626718,0.1270247552502479,-0.5754375665682154
-0.5610496004412421,0.5633155073212602,-0.5686304806687642,0.16566275369213107,-0.4893462508476581,2.263475042967355,-0.5754375665682154
-0.5626543497749767,0.002044804864514965,-0.5686304806687642,-0.10509627875685706,-0.5044248601736618,0.9254606452453024,-0.5754375665682154
-0.5600752547876694,1.1351277209200756,-0.5686304806687642,0.4032613161818545,-0.4787257604330438,3.5896182126658602,-0.5754375665682154
-0.5613407956770496,0.43218843451605554,-0.5686304806687642,0.10674030760836999,-0.492291812153469,1.9549330171675554,-0.5754375665682154
-0.5649350600099199,-0.3609124913380927,-0.5686304806687642,-0.32630389610488475,-0.5217564887452945,0.02087807035901058,-0.5754375665682154
-0.5617621570075604,0.2681613500702173,-0.5686304806687642,0.02982353635488271,-0.49638259235513904,1.5659068337906281,-0.5754375665682154
-0.5639052724938887,-0.238507012521304,-0.5686304806687642,-0.24415251998298612,-0.5144474544468668,0.33188230180600875,-0.5754375665682154
-0.562978490865817,-0.07275730824665957,-0.5686304806687642,-0.1460943503651774,-0.5071541614730833,0.7427401544108672,-0.5754375665682154
-0.5614242050067056,0.39742590482607815,-0.5686304806687642,0.0907593999259955,-0.4931173967216252,1.8727892682618719,-0.5754375665682154
-0.5663008923967142,-0.45920212117244336,-0.5686304806687701,-0.40360195979363966,-0.5303507876412104,-0.23692570137973257,-0.5754375665683459
-0.5630285956300736,-0.0834477069228788,-0.5686304806687642,-0.1520951803368201,-0.5075674425278875,0.7165064351119566,-0.5754375665682154
-0.5599492419350189,1.22709209936623,-0.5686304806687642,0.43919101527356286,-0.47726024522112637,3.8005382816196196,-0.5754375665682154
-0.5623999227537825,0.06822012982676466,-0.5686304806687642,-0.07010726332052133,-0.502212903453723,1.0860031548498563,-0.5754375665682154
-0.5605118215884964,0.8506842299200155,-0.5686304806687642,0.2884705519099123,-0.4836358791759353,2.9334083881300783,-0.5754375665682154
-0.562372008066463,0.07591393540575997,-0.5686304806687642,-0.06610900894152857,-0.5019663764282973,1.1046073323781065,-0.5754375665682154
-0.5600116714645677,1.1809411808538155,-0.5686304806687642,0.4212264270324125,-0.4779890601660186,3.694761534892838,-0.5754375665682154
-0.5648483209703248,-0.35252751682440114,-0.5686304806687642,-0.3202883013667549,-0.5211702912796362,0.04246953568375322,-0.5754375665682154
-0.5603113493715433,0.9750324514210662,-0.5686304806687642,0.33938084365192106,-0.48141278481493,3.2210356910762994,-0.5754375665682154
-0.5644446789660509,-0.30919703883266797,-0.5686304806687642,-0.2902221910019774,-0.5183730320246341,0.1533025739892257,-0.5754375665682154
-0.5640720482618786,-0.2620966203634183,-0.5686304806687642,-0.25917157613736047,-0.515684953350397,0.2725609351812714,-0.5754375665682154
-0.5602395523010337,1.022098235663573,-0.5686304806687642,0.3583461274763183,-0.4806036425934149,3.3295877156527167,-0.5754375665682154
-0.5622828185008296,0.10109990410599555,-0.5686304806687642,-0.053115331003788895,-0.5011735224157602,1.1654248922189019,-0.5754375665682154
-0.5629046758841609,-0.05659698554078712,-0.5686304806687642,-0.13709366324692354,-0.506541163216517,0.7823373435050528,-0.5754375665682154
-0.5630201939986994,-0.08167062800095236,-0.5686304806687642,-0.15109502090246413,-0.5074983010006443,0.7208695125366132,-0.5754375665682154
-0.5627383608963419,-0.018318397499816164,-0.5686304806687642,-0.11609452737800681,-0.5051416322245356,0.8758580614296263,-0.5754375665682154
-0.5615973467637781,0.3289584653060052,-0.5686304806687642,0.0587948381086959,-0.49480604568327385,1.710535922387543,-0.5754375665682154
-0.5642713814401397,-0.28820823069252677,-0.5686304806687642,-0.27619732610206355,-0.5171358819808832,0.20658891792040252,-0.5754375665682154
-0.5613202555185003,0.4409331825420082,-0.5686304806687642,0.11073539856978556,-0.4920872828413707,1.9755728689826053,-0.5754375665682154
-0.5624280657846387,0.06055279498154031,-0.5686304806687642,-0.07410561419242462,-0.5024606699452432,1.067450763691019,-0.5754375665682154
-0.5610260193596327,0.5746352186017037,-0.5686304806687642,0.17065570068655891,-0.4891033261782375,2.290019089071798,-0.5754375665682154
-0.5654556638647653,-0.40524256257091046,-0.5686304806687642,-0.3594066860618181,-0.5251692877616448,-0.09419424084566425,-0.5754375665682154
-0.5613151395824825,0.44312272813556014,-0.5686304806687642,0.11173416298124522,-0.4920362651541035,1.9807392771215397,-0.5754375665682154
-0.5632816209538202,-0.13415734678293573,-0.5686304806687642,-0.18110368586199035,-0.509620333407797,0.5916139736435696,-0.5754375665682154
-0.5617044297079895,0.2889889671904785,-0.5686304806687642,0.039814027031778464,-0.4958337599064318,1.6155145261789723,-0.5754375665682154
-0.5613100312425121,0.44531361449937584,-0.5686304806687642,0.11273292407995353,-0.4919852930955899,1.9859082577608627,-0.5754375665682154
-0.5623581351995292,0.07977072002074127,-0.5686304806687642,-0.06410991747422384,-0.5018435724334979,1.1139287453059892,-0.5754375665682154
-0.5604081612272577,0.9137117990076755,-0.5686304806687642,0.3144254714576448,-0.48249296049876306,3.079351094967335,-0.5754375665682154
-0.5669985592045705,-0.4910966193986181,-0.5686304806698597,-0.43278375851393963,-0.5343244207393222,-0.32326929782065894,-0.5754375665858191
-0.5624351376603824,0.05864011424187007,-0.5686304806687642,-0.07510521716374992,-0.5025228072458118,1.0628207937701843,-0.5754375665682154
-0.565739574668942,-0.42558340918973464,-0.5686304806687642,-0.375468728994832,-0.526957432379048,-0.14759959422321578,-0.5754375665682164
-0.5607290104943656,0.726972656783141,-0.5686304806687642,0.23655631239808772,-0.4859855997518832,2.645960992491452,-0.5754375665682154
-0.5638195243460796,-0.22572109904063042,-0.5686304806687642,-0.23614364959994583,-0.5138026542326849,0.3639327852123176,-0.5754375665682154
-0.560673414427667,0.7576024964515803,-0.5686304806687642,0.24953544997291768,-0.4853898347724185,2.7172575741379266,-0.5754375665682154
-0.5638836342694936,-0.2353237305144736,-0.5686304806687642,-0.24215022092471175,-0.5142852934648467,0.3398683787543321,-0.5754375665682154
-0.560224626176373,1.0320570771383804,-0.5686304806687642,0.36233873378977244,-0.4804345569710978,3.352535485094614,-0.5754375665682154
-0.5670795150888269,-0.49421039735999744,-0.5686304806706449,-0.4358058316662113,-0.5347691096521251,-0.33180617725609485,-0.575437566597324
-0.5607680332152178,0.7058857387075187,-0.5686304806687642,0.22757051907404,-0.4864014448863986,2.596826609928712,-0.5754375665682154
-0.5646138096625669,-0.3282553866294181,-0.5686304806687642,-0.30324854971942733,-0.519559235296503,0.10469957491001548,-0.5754375665682154
-0.5622157507564296,0.12065996820962717,-0.5686304806687642,-0.04312084681280424,-0.5005720757505864,1.212571253186956,-0.5754375665682154
-0.5623789655336228,0.07398801022198631,-0.5686304806687642,-0.06710856357138689,-0.5020278929128583,1.099951449820131,-0.5754375665682154
-0.5635941751853246,-0.18984766702369804,-0.5686304806687642,-0.21412350250770365,-0.5120798082814872,0.4535014225432041,-0.5754375665682154
-0.5608207617007455,0.6779219229722125,-0.5686304806687642,0.21558915197764666,-0.48696032632538166,2.531603171795319,-0.5754375665682154
-0.5607333245593046,0.7246248652083137,-0.5686304806687642,0.23555790058111054,-0.48603166636669887,2.640492495771548,-0.5754375665682154
-0.5615259538391029,0.3566012254688043,-0.5686304806687642,0.07178089837382276,-0.4941138205414331,1.776119905710326,-0.5754375665682154
-0.5600681316664127,1.1402013117660814,-0.5686304806687642,0.4052574659896845,-0.47864350796331095,3.601269261410324,-0.5754375665682154
-0.5630794408855845,-0.09407082963347449,-0.5686304806687642,-0.15809631755582151,-0.5079845238091405,0.6904058823808382,-0.5754375665682154
-0.5607462993063148,0.7175886814280279,-0.5686304806687642,0.23256265069276752,-0.48617007308794313,2.6241006661244484,-0.5754375665682154
-0.5621630222709019,0.13642306298961288,-0.5686304806687642,-0.03512565268971587,-0.5000960261409996,1.2505126698264784,-0.5754375665682154
-0.5630879886324359,-0.09583476283351357,-0.5686304806687642,-0.1590965375724899,-0.50805441355061,0.686068838108793,-0.5754375665682154
-0.5600895454264423,1.1249931980858414,-0.5686304806687642,0.3992689964952126,-0.4788905667696142,3.5663399017595383,-0.5754375665682154
-0.561586266347315,0.33319570321730996,-0.5686304806687642,0.060792735477401785,-0.4946989814743765,1.7205959039276344,-0.5754375665682154
-0.5603574792202184,0.9455116473627728,-0.5686304806687642,0.32740241738542475,-0.481929026707716,3.152863058011218,-0.5754375665682154
-0.5625649819883929,0.024498951305476212,-0.5686304806687642,-0.09309914607587534,-0.5036550281989876,0.9800437736978316,-0.5754375665682154
-0.5628643417019498,-0.047555038539819655,-0.5686304806687642,-0.13209356215173174,-0.5062041028730353,0.8044621750513228,-0.5754375665682154
-0.5601582485611238,1.0770860522003711,-0.5686304806687642,0.38030510642145815,-0.47967896430057644,3.4562037711277545,-0.5754375665682154
-0.5613874643610339,0.4125917095263325,-0.5686304806687642,0.09775115543981237,-0.49275471723535175,1.9086449361994386,-0.5754375665682154
-0.5642115457347802,-0.28059848046359764,-0.5686304806687642,-0.2711892678009185,-0.5167035153867952,0.22585051329392072,-0.5754375665682154
-0.5658523869505939,-0.43300505253441907,-0.5686304806687643,-0.3814944325742089,-0.5276542705052256,-0.16719693428363142,-0.5754375665682184
-0.5664115278568205,-0.4649235482945389,-0.5686304806687786,-0.4086296916339574,-0.5309983791255687,-0.2522839465154411,-0.5754375665685209
-0.5601110933027533,1.1098231488475037,-0.5686304806687642,0.3932804663895438,-0.47913853495837466,3.5314820808520393,-0.5754375665682154
-0.5634296208191498,-0.16143361990355962,-0.5686304806687642,-0.19711184171884855,-0.5107952591350708,0.5241019578563204,-0.5754375665682154
-0.5602658298585268,1.0047122019009154,-0.5686304806687642,0.3513589958633807,-0.4809005894563531,3.2895081377845328,-0.5754375665682154
-0.5659102112754003,-0.4366724293785812,-0.5686304806687644,-0.38450782672537287,-0.5280084988705303,-0.17690479442529877,-0.5754375665682204
-0.5605978889630595,0.8003429381048737,-0.5686304806687642,0.2675059174962274,-0.4845742316492396,2.816601877315295,-0.5754375665682154
-0.5611650954709025,0.5094266923846628,-0.5686304806687642,0.1416955956220654,-0.4905264578962546,2.1369154842690143,-0.5754375665682154
-0.5601839101232099,1.059533285440555,-0.5686304806687642,0.37331825220636533,-0.4799717858849015,3.4158102069427607,-0.5754375665682154
-0.5620662830109647,0.16625065624847118,-0.5686304806687642,-0.02013556897864404,-0.4992152451773678,1.322182104183863,-0.5754375665682154
-0.560878811179594,0.6478258226098248,-0.5686304806687642,0.20260892753600784,-0.487571622313986,2.4613211978301033,-0.5754375665682154
-0.5673052003310844,-0.5023319008073972,-0.5686304806767137,-0.4438683039670761,-0.5359916444141993,-0.35418148150173934,-0.5754375666789496
-0.5630965576688408,-0.09759680566186803,-0.5686304806687642,-0.16009676640753698,-0.5081244119873399,0.6817355398381458,-0.5754375665682154
-0.560250789544572,1.0146405313437983,-0.5686304806687642,0.3553516535495279,-0.48073074167641977,3.312398416480806,-0.5754375665682154
-0.5606649403683632,0.7623325933262288,-0.5686304806687642,0.2515322052026258,-0.485298684186571,2.7282600927511376,-0.5754375665682154
-0.5632997764911393,-0.1375946524595093,-0.5686304806687642,-0.18310456370012404,-0.5097654780901746,0.5831196786821239,-0.5754375665682154
-0.5605566358748278,0.8242513349644649,-0.5686304806687642,0.27748919650736226,-0.4841256591071329,2.872103483635601,-0.5754375665682154
-0.5606861647807582,0.7505162335553628,-0.5686304806687642,0.24654029968300092,-0.4855268117023966,2.7007706525215145,-0.5754375665682154
-0.5664340883726644,-0.46605709720891053,-0.5686304806687816,-0.40963540113840197,-0.5311296045709201,-0.25533291422677534,-0.5754375665685775
-0.5651153877272734,-0.3773887114851799,-0.5686304806687642,-0.33833777200936865,-0.5229588360608798,-0.021701258907483114,-0.5754375665682154
-0.565354960099761,-0.39741508501460154,-0.5686304806687642,-0.353385644222281,-0.5245228985892865,-0.07375248903971833,-0.5754375665682154
-0.5617796657798927,0.26194150114455705,-0.5686304806687642,0.026826307076946523,-0.4965483407108218,1.5510795049777915,-0.5754375665682154
-0.567247376006278,-0.5003267351247848,-0.5686304806743084,-0.44185217037945296,-0.535680787073141,-0.34864174781971774,-0.5754375666475624
-0.5617913879934064,0.25780226770573755,-0.5686304806687642,0.024828132840143794,-0.49665912532656287,1.5412088032179114,-0.5754375665682154
-0.5614827449027164,0.37372968491061187,-0.5686304806687642,0.07977200583573142,-0.4936921012219752,1.8167056548632763,-0.5754375665682154
-0.5626019368693423,0.015112919557878874,-0.5686304806687642,-0.09809783303527064,-0.5039742907604365,0.9572416179397603,-0.5754375665682154
-0.5618685716659135,0.23104121716714454,-0.5686304806687642,0.011839575060380898,-0.49738489373118855,1.4773279095980443,-0.5754375665682154
-0.5601255338962011,1.0997310081827008,-0.5686304806687642,0.389288078955109,-0.479304356956454,3.5082834374467264,-0.5754375665682154
-0.5609839764779387,0.5950904691679932,-0.5686304806687642,0.17964282797866563,-0.4886685530778306,2.337950644491774,-0.5754375665682154
